Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           landclass_Init [239]
                0.00    0.00       1/1           scen_GetLogLandclassSummaryFlag [271]
                0.00    0.00       1/1           scen_GetPostprocessingFlag [278]
                0.00    0.00       1/9580        timer_Stop [70]
                0.00    0.00       1/1346        scen_GetWriteCoeffFileFlag [98]
                0.00    0.00       1/1           stats_ConcatenateControlFiles [286]
                0.00    0.00       1/2           stats_CreateControlFile [213]
                0.00    0.00       1/1           scen_GetWhirlgifBinary [282]
                0.00    0.00       1/1345        scen_GetViewDeltatronAgingFlag [100]
                0.00    0.00       1/1345        scen_GetViewGrowthTypesFlag [101]
-----------------------------------------------
                1.72 1146.26      32/32          main [1]
[2]     99.1    1.72 1146.26      32         drv_driver [2]
                1.31 1144.32      64/64          grw_grow [3]
                0.63    0.00      32/32          util_img_intersection [37]
                0.00    0.00     128/2394137413     mem_GetTotalPixels [20]
                0.00    0.00     160/5002        proc_GetProcessingType [75]
                0.00    0.00     128/961         scen_GetMonteCarloIterations [122]
                0.00    0.00     128/3004        scen_GetLogFlag [78]
                0.00    0.00      96/1539        scen_GetDoingLanduseFlag [89]
                0.00    0.00      64/9580        timer_Start [69]
                0.00    0.00      64/96          coeff_SetCurrentDiffusion [146]
                0.00    0.00      64/96          coeff_GetSavedDiffusion [141]
                0.00    0.00      64/64          proc_SetCurrentMonteCarlo [153]
                0.00    0.00      64/96          coeff_GetSavedBreed [140]
                0.00    0.00      64/96          coeff_SetCurrentSpread [149]
                0.00    0.00      64/96          coeff_GetSavedSpread [144]
                0.00    0.00      64/96          coeff_GetSavedSlopeResist [143]
                0.00    0.00      64/96          coeff_SetCurrentBreed [145]
                0.00    0.00      64/96          coeff_SetCurrentRoadGravity [147]
                0.00    0.00      64/96          coeff_GetSavedRoadGravity [142]
                0.00    0.00      64/96          coeff_SetCurrentSlopeResist [148]
                0.00    0.00      64/64          stats_InitUrbanizationAttempts [155]
                0.00    0.00      64/9580        timer_Stop [70]
                0.00    0.00      32/32          pgrid_GetLand1Ptr [164]
                0.00    0.00      32/32          pgrid_GetCumulatePtr [163]
                0.00    0.00      32/1376        trans_GetClassSlope [94]
                0.00    0.00      32/2912        pgrid_GetZPtr [79]
                0.00    0.00      32/1376        trans_GetFTransition [95]
                0.00    0.00      32/1377        landclass_GetNewIndicesPtr [93]
                0.00    0.00      32/32          stats_Analysis [167]
                0.00    0.00      32/98          igrid_GetLanduseGridPtr [139]
                0.00    0.00      32/9771        igrid_GridRelease [68]
-----------------------------------------------
                1.31 1144.32      64/64          drv_driver [2]
[3]     98.9    1.31 1144.32      64         grw_grow [3]
              642.14  237.38    1344/1344        spr_spread [4]
                2.33  149.07    1344/1344        delta_deltatron [5]
                1.44   81.69    1344/1344        stats_Update [8]
               28.35    0.00    2816/6848        util_condition_gif [9]
                0.26    1.31      21/32          gdif_WriteGIF [24]
                0.34    0.00      64/1408        util_init_grid [18]
                0.01    0.00    1344/1344        landclass_GetUrbanCode [57]
                0.00    0.00    1536/2394137413     mem_GetTotalPixels [20]
                0.00    0.00    1344/4032        util_copy_grid [60]
                0.00    0.00    8234/12888       proc_GetCurrentYear [67]
                0.00    0.00    4160/9771        igrid_GridRelease [68]
                0.00    0.00    2880/5002        proc_GetProcessingType [75]
                0.00    0.00    2816/2816        proc_GetStopYear [80]
                0.00    0.00    2688/2688        igrid_GetLanduseYear [86]
                0.00    0.00    2688/8072        mem_GetWGridPtr [74]
                0.00    0.00    2688/8072        mem_GetWGridFree [73]
                0.00    0.00    2688/2688        stats_SetSDG [87]
                0.00    0.00    1408/9580        timer_Start [69]
                0.00    0.00    1408/1408        pgrid_GetDeltatronPtr [92]
                0.00    0.00    1408/1539        scen_GetDoingLanduseFlag [89]
                0.00    0.00    1408/1412        igrid_GetUrbanGridPtr [90]
                0.00    0.00    1408/3004        scen_GetLogFlag [78]
                0.00    0.00    1408/1409        scen_GetEchoFlag [91]
                0.00    0.00    1408/9580        timer_Stop [70]
                0.00    0.00    1344/1377        landclass_GetNewIndicesPtr [93]
                0.00    0.00    1344/1345        landclass_GetClassesPtr [99]
                0.00    0.00    1344/1344        landclass_GetReducedClassesPtr [108]
                0.00    0.00    1344/1344        igrid_GetBackgroundGridPtr [104]
                0.00    0.00    1344/4037        igrid_GetSlopeGridPtr [76]
                0.00    0.00    1344/2912        pgrid_GetZPtr [79]
                0.00    0.00    1344/1344        pgrid_GetLand2Ptr [109]
                0.00    0.00    1344/1376        trans_GetFTransition [95]
                0.00    0.00    1344/1376        trans_GetClassSlope [94]
                0.00    0.00    1344/1344        stats_GetPercentUrban [113]
                0.00    0.00    1344/1344        stats_GetGrowthRate [112]
                0.00    0.00    1344/1344        coeff_WriteCurrentCoeff [103]
                0.00    0.00    1344/1344        coeff_SelfModication [102]
                0.00    0.00    1344/1344        proc_IncrementCurrentYear [110]
                0.00    0.00    1344/1344        stats_SetSNG [117]
                0.00    0.00    1344/1344        stats_SetOG [114]
                0.00    0.00    1344/1344        stats_SetPOP [115]
                0.00    0.00    1344/1344        stats_SetRT [116]
                0.00    0.00    1344/1345        scen_GetViewGrowthTypesFlag [101]
                0.00    0.00     149/3288        proc_GetCurrentRun [77]
                0.00    0.00     128/128         proc_GetTotalRuns [137]
                0.00    0.00      85/361         proc_GetCurrentMonteCarlo [127]
                0.00    0.00      64/161         igrid_GetUrbanYear [134]
                0.00    0.00      64/64          proc_SetCurrentYear [154]
                0.00    0.00      64/961         scen_GetMonteCarloIterations [122]
                0.00    0.00      64/98          igrid_GetLanduseGridPtr [139]
                0.00    0.00      21/392         scen_GetOutputDir [124]
                0.00    0.00      21/32          color_GetColortable [162]
-----------------------------------------------
              642.14  237.38    1344/1344        grw_grow [3]
[4]     76.0  642.14  237.38    1344         spr_spread [4]
              136.19    0.79  661410/661410      spr_get_neighbor [7]
               27.06    0.00    2688/6848        util_condition_gif [9]
               26.14    0.00 4851649267/6316444575     igrid_GetNumRows [13]
               22.97    0.00    1344/1347        util_count_pixels [14]
                7.09    0.00    1344/1408        util_init_grid [18]
                2.73    4.30 47828171/47828171     spr_urbanize [19]
                6.79    0.00 7098718331/47930112679     igrid_GetNumCols [12]
                1.39    0.85 111570156/3161674516     util_count_neighbors [10]
                0.69    0.00 198558878/3554810508     ran_random [17]
                0.38    0.00  347818/1008637     util_get_next_neighbor [33]
                0.00    0.00     471/46552856     util_WriteZProbGrid [21]
                0.00    0.00    2688/2394137413     mem_GetTotalPixels [20]
                0.00    0.00  384384/384384      scen_GetCriticalSlope [64]
                0.00    0.00    4032/9580        timer_Start [69]
                0.00    0.00    4032/9580        timer_Stop [70]
                0.00    0.00    4032/9771        igrid_GridRelease [68]
                0.00    0.00    2688/8072        mem_GetWGridPtr [74]
                0.00    0.00    2688/8072        mem_GetWGridFree [73]
                0.00    0.00    1344/2688        coeff_GetCurrentRoadGravity [83]
                0.00    0.00    1344/2688        coeff_GetCurrentDiffusion [82]
                0.00    0.00    1344/2688        coeff_GetCurrentBreed [81]
                0.00    0.00    1344/2688        coeff_GetCurrentSpread [85]
                0.00    0.00    1344/1344        igrid_GetExcludedGridPtr [105]
                0.00    0.00    1344/12888       proc_GetCurrentYear [67]
                0.00    0.00    1344/1344        igrid_GetRoadGridPtrByYear [106]
                0.00    0.00    1344/4037        igrid_GetSlopeGridPtr [76]
                0.00    0.00    1344/2688        coeff_GetCurrentSlopeResist [84]
                0.00    0.00    1344/3004        scen_GetLogFlag [78]
-----------------------------------------------
                2.33  149.07    1344/1344        grw_grow [3]
[5]     13.1    2.33  149.07    1344         delta_deltatron [5]
               52.16   95.95    1344/1344        delta_phase2 [6]
                0.39    0.00 111984098/3554810508     ran_random [17]
                0.23    0.00 41923227/6316444575     igrid_GetNumRows [13]
                0.13    0.06 17616142/140602322     util_get_neighbor [30]
                0.13    0.00 137150880/47930112679     igrid_GetNumCols [12]
                0.02    0.00 23081766/52718261     landclass_GetNumLandclasses [50]
                0.00    0.00    1344/4032        util_copy_grid [60]
                0.00    0.00 28676602/28676602     landclass_GetNumReducedclasses [61]
                0.00    0.00    2688/9580        timer_Start [69]
                0.00    0.00    2688/9580        timer_Stop [70]
-----------------------------------------------
               52.16   95.95    1344/1344        delta_deltatron [5]
[6]     12.8   52.16   95.95    1344         delta_phase2 [6]
               38.01   23.34 3050104360/3161674516     util_count_neighbors [10]
               13.53    0.00    1344/6848        util_condition_gif [9]
               10.62    0.00 3075385666/3554810508     ran_random [17]
                6.29    0.00 6573972990/47930112679     igrid_GetNumCols [12]
                2.78    0.00 1557987392/2394137413     mem_GetTotalPixels [20]
                0.91    0.42 122986180/140602322     util_get_neighbor [30]
                0.02    0.00 25281306/52718261     landclass_GetNumLandclasses [50]
                0.02    0.00 3714816/6316444575     igrid_GetNumRows [13]
                0.00    0.00    1344/4032        util_copy_grid [60]
                0.00    0.00    1344/9580        timer_Start [69]
                0.00    0.00    1344/1345        scen_GetViewDeltatronAgingFlag [100]
                0.00    0.00    1344/9580        timer_Stop [70]
-----------------------------------------------
              136.19    0.79  661410/661410      spr_spread [4]
[7]     11.8  136.19    0.79  661410         spr_get_neighbor [7]
                0.73    0.00  660819/1008637     util_get_next_neighbor [33]
                0.05    0.00  628550/46552856     util_WriteZProbGrid [21]
                0.01    0.00 1321638/6316444575     igrid_GetNumRows [13]
                0.00    0.00  660819/3554810508     ran_random [17]
                0.00    0.00 1321638/47930112679     igrid_GetNumCols [12]
-----------------------------------------------
                1.44   81.69    1344/1344        grw_grow [3]
[8]      7.2    1.44   81.69    1344         stats_Update [8]
               41.46    7.00    1344/1348        stats_cluster [11]
               12.62    6.22    1344/1348        stats_edge [15]
               11.25    1.66    1344/1348        stats_circle [16]
                1.49    0.00 836138880/2394137413     mem_GetTotalPixels [20]
                0.00    0.00    3072/12888       proc_GetCurrentYear [67]
                0.00    0.00    2688/8072        mem_GetWGridPtr [74]
                0.00    0.00    2688/8072        mem_GetWGridFree [73]
                0.00    0.00    1536/2912        pgrid_GetZPtr [79]
                0.00    0.00    1536/9771        igrid_GridRelease [68]
                0.00    0.00    1536/5002        proc_GetProcessingType [75]
                0.00    0.00    1344/1348        igrid_GetIGridExcludedPixelCount [96]
                0.00    0.00    1344/1348        igrid_GetIGridRoadPixelCount [97]
                0.00    0.00    1344/4037        igrid_GetSlopeGridPtr [76]
                0.00    0.00    1344/2688        coeff_GetCurrentDiffusion [82]
                0.00    0.00    1344/2688        coeff_GetCurrentSpread [85]
                0.00    0.00    1344/2688        coeff_GetCurrentBreed [81]
                0.00    0.00    1344/2688        coeff_GetCurrentSlopeResist [84]
                0.00    0.00    1344/2688        coeff_GetCurrentRoadGravity [83]
                0.00    0.00    1344/1344        igrid_TestForUrbanYear [107]
                0.00    0.00     192/192         igrid_GetUrbanGridPtrByYear [131]
                0.00    0.00     192/392         scen_GetOutputDir [124]
                0.00    0.00     192/3288        proc_GetCurrentRun [77]
                0.00    0.00     192/192         stats_Save [133]
-----------------------------------------------
               13.53    0.00    1344/6848        delta_phase2 [6]
               27.06    0.00    2688/6848        spr_spread [4]
               28.35    0.00    2816/6848        grw_grow [3]
[9]      6.0   68.94    0.00    6848         util_condition_gif [9]
-----------------------------------------------
                1.39    0.85 111570156/3161674516     spr_spread [4]
               38.01   23.34 3050104360/3161674516     delta_phase2 [6]
[10]     5.5   39.40   24.20 3161674516         util_count_neighbors [10]
               24.20    0.00 25293396128/47930112679     igrid_GetNumCols [12]
-----------------------------------------------
                0.12    0.02       4/1348        stats_Init [41]
               41.46    7.00    1344/1348        stats_Update [8]
[11]     4.2   41.58    7.02    1348         stats_cluster [11]
                3.53    0.00 3689139736/47930112679     igrid_GetNumCols [12]
                3.49    0.00 647474676/6316444575     igrid_GetNumRows [13]
                0.00    0.00    1348/2394137413     mem_GetTotalPixels [20]
-----------------------------------------------
                0.00    0.00       1/47930112679     mem_Init [25]
                0.00    0.00       4/47930112679     stats_Init [41]
                0.00    0.00 1008637/47930112679     util_get_next_neighbor [33]
                0.00    0.00 1321638/47930112679     spr_get_neighbor [7]
                0.00    0.00 1613828/47930112679     gdif_WriteColorKey [44]
                0.02    0.00 17422265/47930112679     trans_Init [47]
                0.03    0.00 29848978/47930112679     util_WriteZProbGrid [21]
                0.05    0.00 47920972/47930112679     gdif_ReadGIF [27]
                0.13    0.00 137150880/47930112679     delta_deltatron [5]
                0.15    0.00 152171647/47930112679     spr_urbanize [19]
                0.27    0.00 278800544/47930112679     gdif_WriteGIF [24]
                1.66    0.00 1737273885/47930112679     stats_circle [16]
                2.75    0.00 2870352215/47930112679     stats_edge [15]
                3.53    0.00 3689139736/47930112679     stats_cluster [11]
                6.29    0.00 6573972990/47930112679     delta_phase2 [6]
                6.79    0.00 7098718331/47930112679     spr_spread [4]
               24.20    0.00 25293396128/47930112679     util_count_neighbors [10]
[12]     4.0   45.85    0.00 47930112679         igrid_GetNumCols [12]
-----------------------------------------------
                0.00    0.00       1/6316444575     mem_Init [25]
                0.00    0.00       4/6316444575     stats_Init [41]
                0.00    0.00    1348/6316444575     stats_circle [16]
                0.00    0.00    2766/6316444575     trans_Init [47]
                0.00    0.00   88597/6316444575     gdif_WriteGIF [24]
                0.01    0.00 1008637/6316444575     util_get_next_neighbor [33]
                0.01    0.00 1321638/6316444575     spr_get_neighbor [7]
                0.02    0.00 3714816/6316444575     delta_phase2 [6]
                0.14    0.00 26035786/6316444575     util_WriteZProbGrid [21]
                0.23    0.00 41923227/6316444575     delta_deltatron [5]
                0.26    0.00 47828171/6316444575     spr_urbanize [19]
                0.26    0.00 47920961/6316444575     gdif_ReadGIF [27]
                3.49    0.00 647474676/6316444575     stats_cluster [11]
                3.49    0.00 647474680/6316444575     stats_edge [15]
               26.14    0.00 4851649267/6316444575     spr_spread [4]
[13]     2.9   34.03    0.00 6316444575         igrid_GetNumRows [13]
-----------------------------------------------
                0.05    0.00       3/1347        igrid_ReadFiles [23]
               22.97    0.00    1344/1347        spr_spread [4]
[14]     2.0   23.02    0.00    1347         util_count_pixels [14]
-----------------------------------------------
                0.04    0.02       4/1348        stats_Init [41]
               12.62    6.22    1344/1348        stats_Update [8]
[15]     1.6   12.66    6.23    1348         stats_edge [15]
                3.49    0.00 647474680/6316444575     igrid_GetNumRows [13]
                2.75    0.00 2870352215/47930112679     igrid_GetNumCols [12]
-----------------------------------------------
                0.03    0.00       4/1348        stats_Init [41]
               11.25    1.66    1344/1348        stats_Update [8]
[16]     1.1   11.28    1.66    1348         stats_circle [16]
                1.66    0.00 1737273885/47930112679     igrid_GetNumCols [12]
                0.00    0.00    1348/6316444575     igrid_GetNumRows [13]
-----------------------------------------------
                0.00    0.00  660819/3554810508     spr_get_neighbor [7]
                0.10    0.00 27618725/3554810508     spr_urbanize [19]
                0.39    0.00 111984098/3554810508     delta_deltatron [5]
                0.49    0.00 140602322/3554810508     util_get_neighbor [30]
                0.69    0.00 198558878/3554810508     spr_spread [4]
               10.62    0.00 3075385666/3554810508     delta_phase2 [6]
[17]     1.1   12.27    0.00 3554810508         ran_random [17]
-----------------------------------------------
                0.34    0.00      64/1408        grw_grow [3]
                7.09    0.00    1344/1408        spr_spread [4]
[18]     0.6    7.43    0.00    1408         util_init_grid [18]
                0.00    0.00    1408/2394137413     mem_GetTotalPixels [20]
-----------------------------------------------
                2.73    4.30 47828171/47828171     spr_spread [4]
[19]     0.6    2.73    4.30 47828171         spr_urbanize [19]
                3.57    0.17 45923835/46552856     util_WriteZProbGrid [21]
                0.26    0.00 47828171/6316444575     igrid_GetNumRows [13]
                0.15    0.00 152171647/47930112679     igrid_GetNumCols [12]
                0.10    0.00 27618725/3554810508     ran_random [17]
                0.04    0.00 30401974/30401974     stats_IncrementZFailure [51]
                0.01    0.00 11470383/11470383     stats_IncrementUrbanSuccess [53]
                0.01    0.00 3866975/3866975     stats_IncrementSlopeFailure [55]
                0.00    0.00 1683347/1683347     stats_IncrementDeltaFailure [62]
                0.00    0.00  405492/405492      stats_IncrementEcludedFailure [63]
-----------------------------------------------
                0.00    0.00       1/2394137413     stats_Init [41]
                0.00    0.00     128/2394137413     drv_driver [2]
                0.00    0.00    1348/2394137413     stats_cluster [11]
                0.00    0.00    1408/2394137413     util_init_grid [18]
                0.00    0.00    1536/2394137413     grw_grow [3]
                0.00    0.00    2688/2394137413     spr_spread [4]
                0.00    0.00    4032/2394137413     util_copy_grid [60]
                1.49    0.00 836138880/2394137413     stats_Update [8]
                2.78    0.00 1557987392/2394137413     delta_phase2 [6]
[20]     0.4    4.27    0.00 2394137413         mem_GetTotalPixels [20]
-----------------------------------------------
                0.00    0.00     471/46552856     spr_spread [4]
                0.05    0.00  628550/46552856     spr_get_neighbor [7]
                3.57    0.17 45923835/46552856     spr_urbanize [19]
[21]     0.3    3.62    0.17 46552856         util_WriteZProbGrid [21]
                0.14    0.00 26035786/6316444575     igrid_GetNumRows [13]
                0.03    0.00 29848978/47930112679     igrid_GetNumCols [12]
-----------------------------------------------
                                                 <spontaneous>
[22]     0.3    3.72    0.00                 mem_GetPackedBytesPerGrid [22]
-----------------------------------------------
                0.00    3.26       1/1           main [1]
[23]     0.3    0.00    3.26       1         igrid_ReadFiles [23]
                0.00    1.98      11/11          igrid_Debug [28]
                0.00    0.82      11/11          igrid_echo_input [36]
                0.23    0.00      11/11          grid_SetMinMax [42]
                0.18    0.00      11/11          grid_histogram [46]
                0.05    0.00       3/1347        util_count_pixels [14]
                0.00    0.00      11/11          mem_GetIGridPtr [178]
-----------------------------------------------
                0.14    0.69      11/32          igrid_echo_input [36]
                0.26    1.31      21/32          grw_grow [3]
[24]     0.2    0.40    2.00      32         gdif_WriteGIF [24]
                0.66    1.07      32/36          gdImageGif [29]
                0.27    0.00 278800544/47930112679     igrid_GetNumCols [12]
                0.00    0.00   88597/6316444575     igrid_GetNumRows [13]
                0.00    0.00      21/21          gdImageString [59]
                0.00    0.00    8192/9216        gdImageColorAllocate [71]
                0.00    0.00      32/3004        scen_GetLogFlag [78]
                0.00    0.00      32/9580        timer_Start [69]
                0.00    0.00      32/47          gdImageCreate [157]
                0.00    0.00      32/47          gdImageDestroy [158]
                0.00    0.00      32/9580        timer_Stop [70]
-----------------------------------------------
                0.08    2.14       1/1           main [1]
[25]     0.2    0.08    2.14       1         mem_Init [25]
                2.14    0.00      13/13          igrid_GetIGridCount [26]
                0.00    0.00       1/6316444575     igrid_GetNumRows [13]
                0.00    0.00       1/47930112679     igrid_GetNumCols [12]
                0.00    0.00      12/12          wgrid_GetWGridCount [175]
                0.00    0.00      10/8082        mem_wgrid_push [72]
                0.00    0.00       8/8           pgrid_GetPGridCount [191]
                0.00    0.00       1/392         scen_GetOutputDir [124]
                0.00    0.00       1/2           scen_GetLogMemoryMapFlag [211]
                0.00    0.00       1/3004        scen_GetLogFlag [78]
-----------------------------------------------
                2.14    0.00      13/13          mem_Init [25]
[26]     0.2    2.14    0.00      13         igrid_GetIGridCount [26]
-----------------------------------------------
                0.26    1.72      11/11          igrid_Debug [28]
[27]     0.2    0.26    1.72      11         gdif_ReadGIF [27]
                0.00    1.11      11/11          gdImageCreateFromGif [34]
                0.20    0.10 47903625/188872425     gdImageGetPixel [32]
                0.26    0.00 47920961/6316444575     igrid_GetNumRows [13]
                0.05    0.00 47920972/47930112679     igrid_GetNumCols [12]
                0.00    0.00      11/3004        scen_GetLogFlag [78]
                0.00    0.00      11/9580        timer_Start [69]
                0.00    0.00      11/47          gdImageDestroy [158]
                0.00    0.00      11/9580        timer_Stop [70]
-----------------------------------------------
                0.00    1.98      11/11          igrid_ReadFiles [23]
[28]     0.2    0.00    1.98      11         igrid_Debug [28]
                0.26    1.72      11/11          gdif_ReadGIF [27]
                0.00    0.00      11/11          scen_GetEchoImageFlag [179]
-----------------------------------------------
                0.08    0.13       4/36          gdif_WriteColorKey [44]
                0.66    1.07      32/36          gdif_WriteGIF [24]
[29]     0.2    0.74    1.21      36         gdImageGif [29]
                0.31    0.89 140968836/140968836     GIFNextPixel [31]
                0.00    0.01 3085756/3085756     output [56]
                0.00    0.00     823/823         cl_hash [123]
                0.00    0.00     216/216         Putword [130]
-----------------------------------------------
                0.13    0.06 17616142/140602322     delta_deltatron [5]
                0.91    0.42 122986180/140602322     delta_phase2 [6]
[30]     0.1    1.04    0.49 140602322         util_get_neighbor [30]
                0.49    0.00 140602322/3554810508     ran_random [17]
-----------------------------------------------
                0.31    0.89 140968836/140968836     gdImageGif [29]
[31]     0.1    0.31    0.89 140968836         GIFNextPixel [31]
                0.58    0.30 140968800/188872425     gdImageGetPixel [32]
-----------------------------------------------
                0.20    0.10 47903625/188872425     gdif_ReadGIF [27]
                0.58    0.30 140968800/188872425     GIFNextPixel [31]
[32]     0.1    0.78    0.41 188872425         gdImageGetPixel [32]
                0.41    0.00 188872425/236779162     gdImageBoundsSafe [38]
-----------------------------------------------
                0.38    0.00  347818/1008637     spr_spread [4]
                0.73    0.00  660819/1008637     spr_get_neighbor [7]
[33]     0.1    1.11    0.01 1008637         util_get_next_neighbor [33]
                0.01    0.00 1008637/6316444575     igrid_GetNumRows [13]
                0.00    0.00 1008637/47930112679     igrid_GetNumCols [12]
-----------------------------------------------
                0.00    1.11      11/11          gdif_ReadGIF [27]
[34]     0.1    0.00    1.11      11         gdImageCreateFromGif [34]
                0.11    0.80      11/11          ReadImage [35]
                0.20    0.00      11/11          gdImageColorTransparent [45]
                0.00    0.00      22/13943       GetDataBlock [66]
                0.00    0.00      11/11          ReadColorMap [176]
                0.00    0.00      11/47          gdImageCreate [157]
-----------------------------------------------
                0.11    0.80      11/11          gdImageCreateFromGif [34]
[35]     0.1    0.11    0.80      11         ReadImage [35]
                0.40    0.09 47903647/47903647     LWZReadByte [39]
                0.21    0.10 47903625/47906737     gdImageSetPixel [40]
-----------------------------------------------
                0.00    0.82      11/11          igrid_ReadFiles [23]
[36]     0.1    0.00    0.82      11         igrid_echo_input [36]
                0.14    0.69      11/32          gdif_WriteGIF [24]
                0.00    0.00      11/392         scen_GetOutputDir [124]
                0.00    0.00      11/32          color_GetColortable [162]
-----------------------------------------------
                0.63    0.00      32/32          drv_driver [2]
[37]     0.1    0.63    0.00      32         util_img_intersection [37]
-----------------------------------------------
                0.10    0.00 47906737/236779162     gdImageSetPixel [40]
                0.41    0.00 188872425/236779162     gdImageGetPixel [32]
[38]     0.0    0.51    0.00 236779162         gdImageBoundsSafe [38]
-----------------------------------------------
                0.40    0.09 47903647/47903647     ReadImage [35]
[39]     0.0    0.40    0.09 47903647         LWZReadByte [39]
                0.09    0.00 2518350/2518350     GetCode [48]
                0.00    0.00       9/13943       GetDataBlock [66]
-----------------------------------------------
                0.00    0.00    3112/47906737     gdImageChar [58]
                0.21    0.10 47903625/47906737     ReadImage [35]
[40]     0.0    0.21    0.10 47906737         gdImageSetPixel [40]
                0.10    0.00 47906737/236779162     gdImageBoundsSafe [38]
-----------------------------------------------
                0.00    0.24       1/1           main [1]
[41]     0.0    0.00    0.24       1         stats_Init [41]
                0.12    0.02       4/1348        stats_cluster [11]
                0.04    0.02       4/1348        stats_edge [15]
                0.03    0.00       4/1348        stats_circle [16]
                0.00    0.00       4/6316444575     igrid_GetNumRows [13]
                0.00    0.00       4/47930112679     igrid_GetNumCols [12]
                0.00    0.00       1/2394137413     mem_GetTotalPixels [20]
                0.00    0.00       8/8072        mem_GetWGridPtr [74]
                0.00    0.00       8/9771        igrid_GridRelease [68]
                0.00    0.00       8/8072        mem_GetWGridFree [73]
                0.00    0.00       5/390         igrid_GetUrbanCount [125]
                0.00    0.00       4/1412        igrid_GetUrbanGridPtr [90]
                0.00    0.00       4/4037        igrid_GetSlopeGridPtr [76]
                0.00    0.00       4/12888       proc_GetCurrentYear [67]
                0.00    0.00       4/1348        igrid_GetIGridRoadPixelCount [97]
                0.00    0.00       4/1348        igrid_GetIGridExcludedPixelCount [96]
-----------------------------------------------
                0.23    0.00      11/11          igrid_ReadFiles [23]
[42]     0.0    0.23    0.00      11         grid_SetMinMax [42]
-----------------------------------------------
                0.00    0.23       1/1           main [1]
[43]     0.0    0.00    0.23       1         color_Init [43]
                0.01    0.22       4/4           gdif_WriteColorKey [44]
                0.00    0.00       9/52718261     landclass_GetNumLandclasses [50]
                0.00    0.00      12/12          scen_GetProbabilityColorCount [174]
                0.00    0.00      11/11          scen_GetProbabilityColor [181]
                0.00    0.00       8/8           landclass_GetClassColor [190]
                0.00    0.00       8/8           scen_GetDeltatronColorCount [192]
                0.00    0.00       6/6           scen_GetDeltatronColor [201]
                0.00    0.00       4/392         scen_GetOutputDir [124]
                0.00    0.00       1/1           scen_GetWaterColor [281]
                0.00    0.00       1/1           scen_GetSeedColor [280]
                0.00    0.00       1/1           scen_GetDateColor [269]
                0.00    0.00       1/1           scen_GetPhase0GrowthColor [272]
                0.00    0.00       1/1           scen_GetPhase1GrowthColor [273]
                0.00    0.00       1/1           scen_GetPhase2GrowthColor [274]
                0.00    0.00       1/1           scen_GetPhase3GrowthColor [275]
                0.00    0.00       1/1           scen_GetPhase4GrowthColor [276]
                0.00    0.00       1/1           scen_GetPhase5GrowthColor [277]
                0.00    0.00       1/1           scen_GetWriteColorKeyFlag [283]
-----------------------------------------------
                0.01    0.22       4/4           color_Init [43]
[44]     0.0    0.01    0.22       4         gdif_WriteColorKey [44]
                0.08    0.13       4/36          gdImageGif [29]
                0.00    0.00 1613828/47930112679     igrid_GetNumCols [12]
                0.00    0.00    1024/9216        gdImageColorAllocate [71]
                0.00    0.00       4/3004        scen_GetLogFlag [78]
                0.00    0.00       4/47          gdImageCreate [157]
                0.00    0.00       4/47          gdImageDestroy [158]
-----------------------------------------------
                0.20    0.00      11/11          gdImageCreateFromGif [34]
[45]     0.0    0.20    0.00      11         gdImageColorTransparent [45]
-----------------------------------------------
                0.18    0.00      11/11          igrid_ReadFiles [23]
[46]     0.0    0.18    0.00      11         grid_histogram [46]
-----------------------------------------------
                0.15    0.02       1/1           main [1]
[47]     0.0    0.15    0.02       1         trans_Init [47]
                0.02    0.00 17422265/47930112679     igrid_GetNumCols [12]
                0.00    0.00 4355180/52718261     landclass_GetNumLandclasses [50]
                0.00    0.00    2766/6316444575     igrid_GetNumRows [13]
                0.00    0.00       3/9771        igrid_GridRelease [68]
                0.00    0.00       2/98          igrid_GetLanduseGridPtr [139]
                0.00    0.00       1/4037        igrid_GetSlopeGridPtr [76]
                0.00    0.00       1/1377        landclass_GetNewIndicesPtr [93]
                0.00    0.00       1/1345        landclass_GetClassesPtr [99]
-----------------------------------------------
                0.09    0.00 2518350/2518350     LWZReadByte [39]
[48]     0.0    0.09    0.00 2518350         GetCode [48]
                0.00    0.00   13912/13943       GetDataBlock [66]
-----------------------------------------------
                0.06    0.00       1/1           main [1]
[49]     0.0    0.06    0.00       1         igrid_NormalizeRoads [49]
-----------------------------------------------
                0.00    0.00       9/52718261     color_Init [43]
                0.00    0.00 4355180/52718261     trans_Init [47]
                0.02    0.00 23081766/52718261     delta_deltatron [5]
                0.02    0.00 25281306/52718261     delta_phase2 [6]
[50]     0.0    0.05    0.00 52718261         landclass_GetNumLandclasses [50]
-----------------------------------------------
                0.04    0.00 30401974/30401974     spr_urbanize [19]
[51]     0.0    0.04    0.00 30401974         stats_IncrementZFailure [51]
-----------------------------------------------
                                                 <spontaneous>
[52]     0.0    0.03    0.00                 gdImageFill [52]
-----------------------------------------------
                0.01    0.00 11470383/11470383     spr_urbanize [19]
[53]     0.0    0.01    0.00 11470383         stats_IncrementUrbanSuccess [53]
-----------------------------------------------
                0.01    0.00 4341100/4341100     output [56]
[54]     0.0    0.01    0.00 4341100         char_out [54]
                0.00    0.00   17074/17110       flush_char [65]
-----------------------------------------------
